Timestep,Auditory_Position,Visual_Position,Causal_Structure,Boundary_Std,Common_Source_Position,Prob_Common,Noise_Std,Signal_Noise_Std,Initial_Bound_Std,Azimuth_Min,Azimuth_Max,Starting_Position
6187,-23.37605246529334,-18.436780549015047,false,6.0,-22.93521012169285,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6188,-25.982704149245578,-18.608444586387627,false,6.0,-23.754353238117275,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6189,-11.54968686959154,-22.57988978885043,false,6.0,-23.10963264448416,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6190,-29.878621816115732,-13.469818174869495,false,6.0,-24.892647072214448,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6191,-23.50741778928473,-24.367373590075506,true,6.0,-24.39207822820721,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6192,-21.020373004795058,-29.90417465058478,false,6.0,-23.660288356318574,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6193,-19.34854430773225,-29.046485098309248,false,6.0,-22.735076591319604,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6194,-13.316050009416777,-21.796521803937107,false,6.0,-24.976471332841385,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6195,-23.87955402920773,-23.50516606020168,true,6.0,-23.376066597123994,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6196,-23.003456290638383,-23.54655225223049,true,6.0,-23.344647908800354,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6197,-24.569463922712956,-24.85680182558299,true,6.0,-24.989221288196738,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6198,-29.175724448312888,-27.279203267985086,false,6.0,-25.438029640720092,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6199,-28.154824449529393,-27.729413303933114,true,6.0,-27.868831765687982,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6200,-29.602327230628575,-29.67418888892518,false,6.0,-24.8517288970934,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6201,-25.711848262252428,-26.235180709706622,true,6.0,-26.08288968050926,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6202,-25.506709309766407,-28.709879420698158,false,6.0,-27.817601243135073,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6203,-16.03946047432031,-17.75813694658389,false,6.0,-26.924923824733344,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6204,-17.403474939408067,-28.42417659165814,false,6.0,-28.41044976003797,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6205,-27.93838336849855,-27.85909892807271,false,6.0,-26.177275928391644,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6206,-30.47956311184444,-27.92041021338096,false,6.0,-27.413737808097626,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6207,-28.24880920226215,-28.392339312806712,true,6.0,-28.04278232061139,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6208,-29.238087022268545,-30.259666782897973,true,6.0,-29.438142937172653,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6209,-27.746585846705788,-27.923019370634005,true,6.0,-27.369885360769686,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6210,-14.953267611661389,-24.506175358404025,false,6.0,-26.16769752591077,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6211,-28.419431297655247,-29.543602279427425,false,6.0,-29.755952049216663,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6212,-28.312735987669075,-27.994554719082466,true,6.0,-28.19724306990271,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6213,-29.595512451431286,-24.100210895970356,false,6.0,-24.03875183121103,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6214,-18.220765433783793,-27.957212006550133,false,6.0,-22.677392594284346,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6215,-24.873642010009114,-15.403888863531767,false,6.0,-22.92089450226049,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6216,-27.888248855352348,-27.28541033697659,false,6.0,-23.288471242723794,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6217,-27.82838070592752,-19.012281366635822,false,6.0,-22.397442666977426,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6218,-20.029483217474414,-18.150368757320063,false,6.0,-19.40031211786826,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6219,-27.617204594664216,-22.668031433324206,false,6.0,-21.496736689685907,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6220,-22.366047976368865,-21.61645646400361,true,6.0,-21.176277210956037,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6221,-19.75491453013906,-19.81234098153583,true,6.0,-19.739024468599492,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6222,-21.805953401635602,-24.749821631863767,false,6.0,-18.527257632449846,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6223,-11.98749458732863,-10.89627920161841,false,6.0,-20.708854921862685,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6224,-19.442261538178055,-19.974228690026653,true,6.0,-19.502342792545296,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6225,-17.972510286759658,-17.653516367694444,true,6.0,-17.514209052300473,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6226,-11.850368532514874,-19.1425373468656,false,6.0,-13.603882945623132,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6227,-11.144325681137008,-11.481711943180454,true,6.0,-11.22688646636636,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6228,-14.397489646623006,-2.759453350859687,false,6.0,-12.893806311254036,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6229,-13.498659028834918,-10.437552975167051,false,6.0,-12.538570387148495,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6230,-14.024741651259985,-14.9579431053158,false,6.0,-12.352259707381803,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6231,-11.12984033955899,-5.902097205873213,false,6.0,-14.485671050012472,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6232,-13.92887312898429,-13.336070367855868,true,6.0,-13.745914860619093,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6233,-13.92216047492109,-22.517663969733235,false,6.0,-14.564690405309943,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6234,-15.024090448146396,-14.658376882625566,true,6.0,-14.619730314273777,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6235,-16.962201229778877,-24.292867960980058,false,6.0,-17.477100582673692,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6236,-15.215139129070089,-17.5115907425646,false,6.0,-15.043648523884952,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6237,-15.06526244866281,-15.534278444992427,true,6.0,-15.539245149781742,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6238,-21.562574718281013,-29.089509049129017,false,6.0,-18.66687635636392,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6239,-7.646272456716026,-7.130273887432504,false,6.0,-15.564696149705036,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6240,-8.067836574763245,-12.274056249035029,false,6.0,-12.84701983766981,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6241,-11.607694073747844,-11.651116392901772,true,6.0,-11.66561178353981,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6242,-17.897845306512995,-28.35174047310952,false,6.0,-12.115214475699176,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6243,-5.478596122093343,-16.98255252690047,false,6.0,-12.496611846674496,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6244,-8.733889595089122,-8.14959566528705,true,6.0,-8.484106167546694,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6245,-8.183375332273787,-7.9359220645206685,true,6.0,-7.905424847761366,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6246,-10.51694597880488,-3.0825399959084825,false,6.0,-7.261061451285651,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6247,-3.6859286966955636,-10.574549206831042,false,6.0,-6.849087605467022,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6248,-7.008991296484145,-13.304642392365244,false,6.0,-8.187518424471813,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6249,-13.068705579500945,-4.733614426497247,false,6.0,-9.800097576799844,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6250,-9.345086721962785,-5.3937769638300415,false,6.0,-9.25955138625582,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6251,-15.343121724275154,0.6863642452482458,false,6.0,-6.3393649869080635,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6252,-6.556968569378091,-7.512099573771747,true,6.0,-7.380996635327074,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6253,-19.386145946361655,-9.955153958568184,false,6.0,-12.226332355040773,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6254,-14.545146030227574,-14.759724080128976,false,6.0,-15.591866958333112,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6255,-3.683254135224039,-7.866124137749527,false,6.0,-15.275099443194051,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6256,-18.376232165800225,-16.04977306857636,false,6.0,-18.382523528474497,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6257,-6.104095999833989,-22.846944367002042,false,6.0,-15.547956997599481,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6258,-5.69947438231201,-14.6477216177661,false,6.0,-12.586767612079075,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6259,-2.1202047762526046,-15.596377218596693,false,6.0,-13.706273486088925,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6260,-3.575310899031035,-10.384776248265851,false,6.0,-8.630706075295894,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6261,-3.9343955961677013,-13.394060276948183,false,6.0,-10.390289738436746,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6262,-8.64751363665675,-18.08196709029235,false,6.0,-12.574562205958818,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6263,-11.946448618324744,-10.760056686364546,true,6.0,-11.367809160653445,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6264,-13.82152117303551,-13.743931063866684,true,6.0,-13.90625091508749,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6265,-13.874656362963254,-21.424660036171254,false,6.0,-12.502527145045253,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6266,-10.402244538319303,-3.812957398448511,false,6.0,-11.260931006417856,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6267,-11.429063684861969,-11.13769344512596,false,6.0,-10.688033164324102,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6268,-10.670930562217196,-7.072494523148769,false,6.0,-10.119909426979419,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6269,-14.287980415826048,-8.385382670247939,false,6.0,-9.833216384338737,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6270,-9.286353074118704,-5.908468476500639,false,6.0,-14.152462599207343,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6271,-7.517796519257714,-15.391017887470394,false,6.0,-15.276220097923176,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6272,-14.684677377918598,-14.323555107547035,true,6.0,-14.660134471047542,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6273,-11.560953748057095,-22.574515267345113,false,6.0,-16.404924131604588,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6274,-18.19868688131157,-10.922871556407541,false,6.0,-13.246873008718516,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6275,-17.032289298473607,-16.469515533552535,true,6.0,-16.601207664621533,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6276,-23.175668366669562,-12.587472699444799,false,6.0,-16.894463374970435,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6277,-17.20218436374878,-14.928636117965162,true,6.0,-15.904746913023804,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6278,-14.825714002081815,-14.687197693303267,true,6.0,-14.613498076083848,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6279,-10.744103947094164,-13.232309606702392,false,6.0,-14.871364677717667,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6280,-15.525127410011054,-3.704926502132001,false,6.0,-12.748966815117036,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6281,-10.351800486621077,-9.909025303019494,true,6.0,-9.895403232498996,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6282,-19.858558697926444,-15.16713582104717,false,6.0,-13.034572849776204,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6283,-22.99063672998004,-28.87517286193047,false,6.0,-15.885042911151807,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6284,-23.207252374081985,-13.578873290503841,false,6.0,-17.240368765280966,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6285,-14.95538210686079,-14.938700168163829,true,6.0,-14.964817370118901,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6286,-16.568345326360554,-17.62048297952155,false,6.0,-17.34469971580031,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6287,-16.721496366287976,-24.780968516714196,false,6.0,-17.95317348036527,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6288,-22.330916079813882,-22.65822896602134,false,6.0,-15.60658655797858,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6289,-10.361122748624817,-14.669991541060211,false,6.0,-13.990756817827538,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6290,-11.2892010999362,-10.050699955663262,false,6.0,-12.577068960414135,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6291,-9.865603682586771,-9.643077749781634,true,6.0,-9.93562902009181,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6292,-3.234023936378536,-5.614811699070295,false,6.0,-10.202119346053776,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6293,-11.156993787940127,-10.436698304756462,true,6.0,-10.235590549341344,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6294,-15.372600327938258,-24.836238919665742,false,6.0,-14.725951600364086,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6295,-15.649946625687718,-15.208254717292665,true,6.0,-15.651126390704015,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6296,-5.144861991422036,-21.814498731550888,false,6.0,-14.06043156821736,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6297,-15.91148304205278,-5.204711285594146,false,6.0,-13.966396653802793,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6298,-16.45692584370226,-25.664830807201966,false,6.0,-15.591738311407425,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6299,-18.529439563343427,-18.531034795843233,false,6.0,-16.03108625990818,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6300,-17.200638674947957,-13.856416270904015,false,6.0,-14.994752099697129,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6301,-14.872266469030436,-16.594750244313527,false,6.0,-15.026938004489859,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6302,-18.334946947352723,-7.34658401524489,false,6.0,-12.976481051069182,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6303,-13.914346249347293,-14.058621804317966,true,6.0,-13.34428730780957,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6304,-13.855156494356349,-17.58757351118076,false,6.0,-13.63737301667698,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6305,-8.315537628152656,-16.4387234980066,false,6.0,-13.749787729394846,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6306,-15.672694821823306,-12.25967067503051,false,6.0,-12.682503770051266,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6307,-15.552095708422865,-15.906161911491512,true,6.0,-15.55752956703003,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6308,-22.237865529856588,-21.77220440892823,false,6.0,-17.723859790736064,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6309,-7.408422714519039,-8.770592579621054,false,6.0,-16.474591273651313,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6310,-16.46525954803475,-16.483204606870807,true,6.0,-15.637100757164193,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6311,-15.581707547093751,-9.63004850320143,false,6.0,-15.079504433692243,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6312,-12.573813403733277,-17.203017966373405,false,6.0,-18.22664273836396,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6313,-23.1046250232756,-22.141305546155223,false,6.0,-19.749538143706033,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6314,-32.236823827928845,-19.033340383652458,false,6.0,-23.497950567061533,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6315,-25.40279432860266,-29.727799793820484,false,6.0,-25.04102941196319,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6316,-29.770370009580834,-28.202208236251458,false,6.0,-22.73421972031772,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6317,-19.528155917250885,-26.593013041110314,false,6.0,-22.74879484133997,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6318,-29.54778901091194,-27.750846686429302,false,6.0,-26.296283572888278,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6319,-25.08168171872242,-25.159902001307266,true,6.0,-25.464478591077633,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6320,-18.307577521084465,-15.662494809894092,false,6.0,-24.13663059144063,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6321,-13.574975970463418,-19.536449185432783,false,6.0,-27.234130113131062,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6322,-25.737200288714167,-21.45879050081726,false,6.0,-24.650056924115326,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6323,-22.165505576362243,-25.939048230820397,false,6.0,-24.04506571180831,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6324,-19.26028529243513,-18.688976764348546,false,6.0,-23.388309224594312,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6325,-12.567387732143086,-20.90083830864012,false,6.0,-22.767600020834024,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6326,-24.654817277101635,-29.739856316194267,false,6.0,-26.60945096329831,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6327,-28.354987211042577,-28.619479542975515,true,6.0,-28.375018670108584,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6328,-24.73824763806987,-28.724492740874148,false,6.0,-28.4235370424215,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6329,-19.96785928389951,-24.497116294458213,false,6.0,-28.528706778063945,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6330,-26.033440961468614,-22.60632396608158,false,6.0,-29.774690001386528,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6331,-30.09422364100293,-29.101878981817126,true,6.0,-29.310841557883556,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6332,-25.255615747501906,-28.499969281407058,false,6.0,-28.209859779796567,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6333,-28.78962862810258,-26.46551160469509,false,6.0,-28.30514200728595,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6334,-28.220393697797086,-27.661653084496994,false,6.0,-28.695621060299324,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6335,-22.142783156230944,-27.00195145007202,false,6.0,-29.2778701318767,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6336,-24.955928380314898,-28.651390779242668,false,6.0,-28.01063224021889,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6337,-29.38330678017038,-24.904673383186108,false,6.0,-25.269012291630823,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6338,-28.14577173824346,-27.193339411585065,true,6.0,-27.22312847852025,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6339,-25.46920310201981,-27.585465418138284,false,6.0,-27.156048578245763,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6340,-16.816546589008425,-30.050363231235426,false,6.0,-26.755579972948738,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6341,-27.219147118890497,-26.74542157510983,true,6.0,-26.744266692341142,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6342,-27.506769425549017,-26.755267603478668,true,6.0,-26.939630853393034,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6343,-29.086332089196777,-27.321536136268925,false,6.0,-28.633474900972,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6344,-27.38459962296529,-27.502596833896202,false,6.0,-28.392739920051216,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6345,-28.373352048989197,-30.43826643250128,false,6.0,-29.97662084347284,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6346,-30.030099835879465,-29.844342639014418,true,6.0,-29.837462819559224,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6347,-29.501589804702107,-28.734544758894124,true,6.0,-29.096112620711185,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6348,-29.665791675484673,-31.14294406373442,false,6.0,-28.9290662271067,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6349,-23.29015244363825,-26.05021332970858,false,6.0,-29.54762119023738,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6350,-25.645802114980622,-20.554661971290724,false,6.0,-27.419264438184264,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6351,-29.163259909846428,-25.678047816623252,false,6.0,-26.88551557123813,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6352,-21.912281943342435,-19.837617929213383,false,6.0,-24.768322982874057,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6353,-26.337677544034957,-27.864883403709275,false,6.0,-23.26149465580759,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6354,-24.120332898159802,-23.391519882895626,true,6.0,-23.02550152751305,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6355,-21.10415615589997,-20.921153114831405,true,6.0,-20.60992775589675,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6356,-17.94266293685456,-17.89458326643367,true,6.0,-18.137071413220788,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6357,-13.02110243060323,-19.84091354501975,false,6.0,-17.104154961251066,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6358,-15.173724288067326,-29.38764229630131,false,6.0,-18.393026186464912,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6359,-22.55540545782295,-24.36788916927823,false,6.0,-21.719562368675685,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6360,-27.62391287851495,-28.65046142679146,false,6.0,-21.783789628985303,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6361,-21.317328719717583,-23.387934198981952,false,6.0,-21.294894169374906,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6362,-19.16031210579492,-18.61645311119463,true,6.0,-18.971292039673653,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6363,-18.149297212865285,-26.446177438808675,false,6.0,-19.050263918644685,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6364,-12.324479240292634,-18.82752297728183,false,6.0,-18.226024363849962,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6365,-24.032358409080995,-23.28225628417887,true,6.0,-23.185421782279803,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6366,-25.53641980112976,-25.410132222538003,true,6.0,-25.806896314168803,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6367,-27.941619168291027,-28.374771493600264,true,6.0,-27.63474338633683,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6368,-15.342736015404673,-25.042552915004034,false,6.0,-28.74817996712758,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6369,-14.366122055993596,-20.74264347505703,false,6.0,-27.79480098649181,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6370,-26.08986190803962,-29.31161165098164,false,6.0,-29.157615360169604,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6371,-28.29210500302203,-27.0081654197517,false,6.0,-29.33584998652235,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6372,-27.72710317377369,-28.86551007657739,true,6.0,-28.180139889008586,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6373,-26.41209255441565,-27.73460836743212,false,6.0,-29.850276028657895,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6374,-23.988238130828094,-29.39019816415391,false,6.0,-29.59484328690442,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6375,-28.9161327018475,-18.500625560250956,false,6.0,-29.41382056003937,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6376,-20.16233460957309,-22.8349863681725,false,6.0,-29.50705146183926,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6377,-29.040608406167543,-27.482360768638298,true,6.0,-28.20068634905005,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6378,-17.395848556814748,-23.27117403885501,false,6.0,-26.2570021969181,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6379,-27.66962964566877,-28.270700060141547,true,6.0,-27.66931514268837,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6380,-31.009850204379635,-29.988021530349126,false,6.0,-28.291923282829167,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6381,-20.4464225796513,-29.556272353114593,false,6.0,-27.871402378002795,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6382,-29.12564683921397,-27.28331774305502,false,6.0,-25.870915118323882,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6383,-18.776093656905108,-29.56954575986276,false,6.0,-25.481262014058316,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6384,-18.451084863317497,-27.46367686839629,false,6.0,-26.98812605600725,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6385,-29.799220174513046,-28.114474327687304,false,6.0,-29.18508543062131,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6386,-29.05682330757576,-29.355733285327872,true,6.0,-29.833263578500784,0.3,2.0,0.5,1.0,-30.0,30.0,shared
6387,-28.841297905236118,-29.01157949861125,true,6.0,-28.753414032980114,0.3,2.0,0.5,1.0,-30.0,30.0,shared
